sth_account_id,fan_id,membership_tier,tenure_years,predicted_annual_spend,churn_probability,implied_lifetime_years,clv
STH504873,TF114438,Silver,4,5491.773255310999,0.02,12.0,65901.0
STH506358,TF118898,Silver,9,5491.5502020919475,0.02,12.0,65899.0
STH505456,TF116253,Silver,7,5491.610467414053,0.02,12.0,65899.0
STH501192,TF103512,Silver,5,5491.559014732191,0.02,12.0,65899.0
STH506372,TF118943,Bronze,6,5491.43440913761,0.02,12.0,65897.0
STH502705,TF107862,Gold,3,5491.443143306861,0.02,12.0,65897.0
STH505158,TF115307,Bronze,8,5491.414518474171,0.02,12.0,65897.0
STH504526,TF113316,Bronze,6,5491.43440913761,0.02,12.0,65897.0
STH504360,TF112791,Gold,4,5491.3235208765855,0.02,12.0,65896.0
STH504780,TF114122,Silver,3,5491.203753830089,0.02,12.0,65894.0
STH503101,TF109024,Gold,5,5491.134928766499,0.02,12.0,65894.0
STH502659,TF107727,Silver,8,5490.881520397961,0.02,12.0,65891.0
STH505825,TF117319,Silver,3,5490.858905431029,0.02,12.0,65890.0
STH506544,TF119429,Gold,5,5490.594573860494,0.02,12.0,65887.0
STH501438,TF104203,Silver,9,5490.522499991583,0.02,12.0,65886.0
STH505135,TF115239,Gold,7,5490.534308538388,0.02,12.0,65886.0
STH501055,TF103089,Silver,6,5490.315361278815,0.02,12.0,65884.0
STH500567,TF101597,Bronze,6,5490.328809010248,0.02,12.0,65884.0
STH505052,TF114981,Bronze,7,5490.269036073998,0.02,12.0,65883.0
STH502626,TF107625,Bronze,7,5490.269036073998,0.02,12.0,65883.0
STH500827,TF102396,Silver,4,5490.1299584149365,0.02,12.0,65882.0
STH506192,TF118356,Silver,4,5490.060988735125,0.02,12.0,65881.0
STH500611,TF101727,Gold,3,5490.028414741347,0.02,12.0,65880.0
STH507478,TF122067,Silver,7,5489.8898414346295,0.02,12.0,65879.0
STH502121,TF106215,Bronze,9,5489.906673305856,0.02,12.0,65879.0
STH507543,TF122253,Gold,2,5489.458913260438,0.02,12.0,65874.0
STH502505,TF107308,Silver,4,5489.3809863241595,0.02,12.0,65873.0
STH507531,TF122222,Silver,4,5489.379275549956,0.02,12.0,65873.0
STH503568,TF110439,Bronze,9,5488.8111420418145,0.02,12.0,65866.0
STH503332,TF109701,Bronze,8,5488.870914978063,0.02,12.0,65866.0
STH508332,TF124484,Gold,8,5488.407732812218,0.02,12.0,65861.0
STH505096,TF115119,Silver,6,5488.357807565291,0.02,12.0,65860.0
STH505118,TF115188,Silver,7,5487.6288605492,0.02,12.0,65852.0
STH503810,TF111141,Gold,7,5487.5042125778045,0.02,12.0,65850.0
STH508398,TF124675,Gold,8,5486.898386098172,0.02,12.0,65843.0
STH504446,TF113069,Gold,4,5486.907198738416,0.02,12.0,65843.0
STH504024,TF111807,Silver,8,5486.409339257808,0.02,12.0,65837.0
STH505017,TF114889,Silver,7,5485.72730636225,0.02,12.0,65829.0
STH502364,TF106894,Bronze,8,5483.790997135557,0.022000000000000002,12.0,65805.0
STH500789,TF102286,Gold,3,5483.548899256964,0.02,12.0,65803.0
STH501190,TF103507,Platinum,4,5443.62464765472,0.02,12.0,65323.0
STH506783,TF120102,Bronze,3,5429.751186655925,0.02,12.0,65157.0
STH506043,TF117987,Silver,2,5427.403532099699,0.021,12.0,65129.0
STH500322,TF100898,Bronze,9,5425.377504559373,0.027999999999999997,12.0,65105.0
STH504643,TF113650,Silver,5,5425.2166910514225,0.059000000000000004,12.0,65103.0
STH504699,TF113828,Platinum,3,5424.777808287477,0.02,12.0,65097.0
STH503004,TF108725,Platinum,5,5423.906877491692,0.02,12.0,65087.0
STH504759,TF114042,Bronze,5,5423.878678630907,0.034,12.0,65087.0
STH503882,TF111349,Silver,8,5423.029850003147,0.02,12.0,65076.0
STH502995,TF108702,Silver,8,5423.029850003147,0.02,12.0,65076.0
STH500003,TF100005,Bronze,3,5422.278547201516,0.02,12.0,65067.0
STH500603,TF101703,Platinum,9,5421.331375761842,0.02,12.0,65056.0
STH503804,TF111121,Platinum,9,5420.991089427324,0.02,12.0,65052.0
STH503967,TF111607,Platinum,7,5420.939636745462,0.02,12.0,65051.0
STH506600,TF119583,Silver,3,5419.621154373419,0.02,12.0,65035.0
STH503122,TF109062,Silver,4,5418.892207357327,0.02,12.0,65027.0
STH507251,TF121424,Platinum,9,5418.841826545863,0.02,12.0,65026.0
STH500262,TF100723,Bronze,2,5418.563242578446,0.02,12.0,65023.0
STH502645,TF107685,Bronze,5,5418.109272995266,0.02,12.0,65017.0
STH508150,TF123978,Platinum,5,5417.058736418718,0.02,12.0,65005.0
STH504014,TF111764,Bronze,2,5416.764906467323,0.02,12.0,65001.0
STH500222,TF100614,Platinum,7,5416.6350326112615,0.02,12.0,65000.0
STH505541,TF116495,Bronze,7,5416.511642715008,0.02,12.0,64998.0
STH502370,TF106907,Silver,5,5416.122986878999,0.02,12.0,64993.0
STH504425,TF113008,Silver,8,5415.976419292959,0.02,12.0,64992.0
STH501223,TF103604,Platinum,4,5415.914898235413,0.02,12.0,64991.0
STH502376,TF106921,Silver,4,5415.67774119295,0.02,12.0,64988.0
STH507945,TF123351,Bronze,4,5415.707631093071,0.02,12.0,64988.0
STH501627,TF104771,Bronze,9,5415.053748682824,0.02,12.0,64981.0
STH504355,TF112783,Platinum,4,5414.88064145335,0.02,12.0,64979.0
STH505126,TF115214,Gold,2,5414.74572488548,0.02,12.0,64977.0
STH504567,TF113452,Bronze,2,5414.454144951189,0.02,12.0,64973.0
STH502398,TF106980,Bronze,2,5414.398285949204,0.02,12.0,64973.0
STH503170,TF109232,Silver,6,5414.3037244068555,0.02,12.0,64972.0
STH506767,TF120053,Platinum,9,5414.149436478712,0.02,12.0,64970.0
STH507362,TF121751,Bronze,2,5414.034936206967,0.02,12.0,64968.0
STH501042,TF103056,Bronze,7,5413.520790044795,0.02,12.0,64962.0
STH505992,TF117841,Silver,3,5413.359976536844,0.02,12.0,64960.0
STH503630,TF110609,Bronze,7,5413.120171386863,0.02,12.0,64957.0
STH503576,TF110451,Bronze,4,5412.940391917021,0.02,12.0,64955.0
STH501090,TF103194,Silver,2,5412.9556540790745,0.02,12.0,64955.0
STH500867,TF102531,Bronze,4,5412.940391917021,0.02,12.0,64955.0
STH507721,TF122721,Bronze,8,5412.862609596965,0.02,12.0,64954.0
STH505856,TF117403,Bronze,6,5412.768408590946,0.049,12.0,64953.0
STH503660,TF110713,Bronze,4,5412.577042174784,0.02,12.0,64951.0
STH505523,TF116441,Silver,4,5412.230410862821,0.02,12.0,64947.0
STH507858,TF123094,Bronze,5,5412.038735572365,0.02,12.0,64944.0
STH506433,TF119101,Bronze,9,5411.895119334654,0.02,12.0,64943.0
STH505213,TF115481,Bronze,4,5411.915541106996,0.02,12.0,64943.0
STH503946,TF111553,Silver,9,5411.552811869861,0.02,12.0,64939.0
STH503791,TF111090,Bronze,6,5411.482497884837,0.02,12.0,64938.0
STH507257,TF121441,Silver,6,5411.312871736643,0.02,12.0,64936.0
STH501674,TF104912,Bronze,6,5411.119148142599,0.02,12.0,64933.0
STH503730,TF110894,Platinum,9,5411.012359436062,0.02,12.0,64932.0
STH508249,TF124236,Bronze,4,5410.874574715778,0.02,12.0,64930.0
STH507683,TF122632,Bronze,3,5410.762363508989,0.02,12.0,64929.0
STH501930,TF105666,Gold,4,5410.641826582143,0.02,12.0,64928.0
STH500550,TF101553,Bronze,6,5410.457647074812,0.02,12.0,64925.0
STH500052,TF100167,Gold,8,5410.372042788928,0.02,12.0,64924.0
STH501723,TF105041,Gold,8,5409.807971300209,0.02,12.0,64918.0
STH505760,TF117146,Silver,4,5409.8637903447025,0.02,12.0,64918.0
STH504182,TF112242,Silver,4,5409.8637903447025,0.02,12.0,64918.0
STH504942,TF114647,Bronze,5,5409.644755811322,0.02,12.0,64916.0
STH501865,TF105490,Silver,5,5409.13484332861,0.02,12.0,64910.0
STH503047,TF108869,Silver,5,5409.13484332861,0.02,12.0,64910.0
STH506269,TF118625,Bronze,8,5408.999753042628,0.02,12.0,64908.0
STH502125,TF106224,Bronze,8,5408.999753042628,0.02,12.0,64908.0
STH506448,TF119143,Silver,2,5408.733335996168,0.02,12.0,64905.0
STH507746,TF122783,Bronze,3,5408.637990942881,0.02,12.0,64904.0
STH506426,TF119072,Bronze,7,5408.6877336675025,0.02,12.0,64904.0
STH506025,TF117949,Bronze,6,5408.575522460714,0.02,12.0,64903.0
STH502100,TF106159,Bronze,2,5408.584335100957,0.02,12.0,64903.0
STH506692,TF119834,Bronze,2,5408.584335100957,0.02,12.0,64903.0
STH503506,TF110268,Bronze,4,5408.524069778851,0.02,12.0,64902.0
STH507495,TF122115,Silver,6,5408.405896312519,0.02,12.0,64901.0
STH504789,TF114143,Silver,5,5408.109992518585,0.02,12.0,64897.0
STH501900,TF105581,Silver,3,5408.004388980075,0.02,12.0,64896.0
STH504649,TF113664,Gold,7,5408.041167454995,0.02,12.0,64896.0
STH503032,TF108804,Bronze,3,5407.855388084866,0.02,12.0,64894.0
STH507584,TF122350,Silver,2,5407.827745716362,0.02,12.0,64894.0
STH507961,TF123403,Silver,3,5407.685761936671,0.02,12.0,64892.0
STH508214,TF124140,Bronze,5,5407.250776050279,0.02,12.0,64887.0
STH500736,TF102133,Bronze,7,5407.259612208221,0.02,12.0,64887.0
STH504982,TF114777,Bronze,8,5407.117628428529,0.02,12.0,64885.0
STH507167,TF121187,Bronze,8,5407.117628428529,0.02,12.0,64885.0
STH504384,TF112895,Bronze,2,5406.823334462864,0.02,12.0,64882.0
STH503961,TF111595,Silver,7,5406.652098486401,0.02,12.0,64880.0
STH506615,TF119625,Silver,4,5406.369851684179,0.02,12.0,64876.0
STH507808,TF122957,Bronze,3,5406.352119742099,0.02,12.0,64876.0
STH507698,TF122671,Bronze,3,5406.094387446772,0.02,12.0,64873.0
STH501095,TF103211,Silver,6,5405.918151818394,0.02,12.0,64871.0
STH503641,TF110647,Silver,6,5405.8175479318,0.02,12.0,64870.0
STH501510,TF104405,Silver,5,5405.6409046680865,0.02,12.0,64868.0
STH503011,TF108744,Bronze,6,5405.66854703659,0.02,12.0,64868.0
STH505429,TF116166,Gold,5,5405.636204932842,0.02,12.0,64868.0
STH502941,TF108521,Bronze,8,5405.608281714483,0.02,12.0,64867.0
STH505480,TF116313,Silver,2,5405.507733528639,0.02,12.0,64866.0
STH505619,TF116768,Bronze,4,5405.36544043068,0.02,12.0,64864.0
STH503942,TF111546,Gold,7,5405.3279903924795,0.02,12.0,64864.0
STH501403,TF104096,Silver,9,5405.1942044542175,0.02,12.0,64862.0
STH503822,TF111166,Silver,7,5405.1102602068195,0.02,12.0,64861.0
STH505360,TF115938,Silver,3,5404.80063764226,0.02,12.0,64858.0
STH506054,TF118026,Bronze,6,5404.857970306025,0.02,12.0,64858.0
STH503337,TF109716,Bronze,5,5404.856796289236,0.02,12.0,64858.0
STH502347,TF106854,Silver,7,5404.769973872303,0.02,12.0,64857.0
STH502812,TF108176,Bronze,5,5404.636493414589,0.02,12.0,64856.0
STH501698,TF104968,Bronze,5,5404.636493414589,0.02,12.0,64856.0
STH504464,TF113121,Silver,4,5404.562264901468,0.02,12.0,64855.0
STH503897,TF111405,Silver,4,5404.562264901468,0.02,12.0,64855.0
STH500481,TF101392,Silver,4,5404.562264901468,0.02,12.0,64855.0
STH506681,TF119811,Gold,8,5404.599043376387,0.02,12.0,64855.0
STH504422,TF113001,Silver,7,5404.183010635903,0.02,12.0,64850.0
STH507731,TF122744,Bronze,6,5404.1278492731435,0.02,12.0,64850.0
STH503877,TF111335,Silver,5,5404.17417447796,0.02,12.0,64850.0
STH504085,TF111964,Silver,7,5404.183010635903,0.02,12.0,64850.0
STH506371,TF118940,Silver,5,5404.103495338379,0.02,12.0,64849.0
STH504651,TF113670,Silver,5,5404.103495338379,0.02,12.0,64849.0
STH503447,TF110075,Silver,8,5404.041026856211,0.02,12.0,64848.0
STH504698,TF113827,Bronze,6,5403.907546398496,0.02,12.0,64847.0
STH507662,TF122571,Silver,5,5403.833317885375,0.02,12.0,64846.0
STH501707,TF105001,Silver,5,5403.833317885375,0.02,12.0,64846.0
STH504803,TF114183,Silver,2,5403.746732890546,0.02,12.0,64845.0
STH500717,TF102088,Silver,9,5403.652366174636,0.02,12.0,64844.0
STH504467,TF113125,Gold,3,5403.702627636881,0.02,12.0,64844.0
STH504248,TF112474,Bronze,3,5403.550783950664,0.02,12.0,64843.0
STH500699,TF102004,Bronze,9,5403.530052731889,0.02,12.0,64842.0
STH506568,TF119498,Silver,6,5403.445227461868,0.02,12.0,64841.0
STH504252,TF112482,Gold,9,5403.381917936262,0.02,12.0,64841.0
STH501505,TF104396,Bronze,8,5403.4000762738415,0.02,12.0,64841.0
STH500594,TF101679,Silver,2,5403.3069818711365,0.02,12.0,64840.0
STH504709,TF113863,Silver,7,5403.260627158256,0.02,12.0,64839.0
STH500781,TF102273,Silver,6,5403.104370869284,0.02,12.0,64837.0
STH502989,TF108677,Gold,3,5403.087601784819,0.02,12.0,64837.0
STH500685,TF101962,Silver,9,5402.725116603719,0.02,12.0,64833.0
STH503087,TF108982,Silver,9,5402.725116603719,0.02,12.0,64833.0
STH501818,TF105321,Bronze,2,5402.770384252709,0.02,12.0,64833.0
STH501683,TF104927,Silver,7,5402.620710990842,0.02,12.0,64831.0
STH506902,TF120428,Gold,4,5402.088477315724,0.02,12.0,64825.0
STH500928,TF102696,Bronze,5,5402.09288991848,0.02,12.0,64825.0
STH501079,TF103161,Silver,8,5401.916654290102,0.02,12.0,64823.0
STH505566,TF116584,Silver,7,5401.8629984481795,0.02,12.0,64822.0
STH502881,TF108362,Bronze,6,5401.727381387738,0.034,12.0,64821.0
STH503036,TF108824,Bronze,2,5401.736127470647,0.02,12.0,64821.0
STH502781,TF108071,Silver,2,5401.745914017012,0.02,12.0,64821.0
STH503829,TF111196,Bronze,9,5401.720705350221,0.02,12.0,64821.0
STH503906,TF111425,Silver,5,5401.55989184227,0.02,12.0,64819.0
STH502806,TF108159,Gold,3,5401.49442219624,0.02,12.0,64818.0
STH506836,TF120258,Gold,5,5401.359530299632,0.02,12.0,64816.0
STH500332,TF100926,Bronze,4,5401.312490220525,0.02,12.0,64816.0
STH502849,TF108284,Gold,9,5401.257523184375,0.02,12.0,64815.0
STH504806,TF114196,Silver,4,5401.142864072332,0.02,12.0,64814.0
STH505300,TF115739,Gold,6,5400.971439876124,0.02,12.0,64812.0
STH502658,TF107725,Silver,3,5401.014537284351,0.02,12.0,64812.0
STH500744,TF102158,Silver,9,5400.917529821008,0.02,12.0,64811.0
STH507171,TF121208,Gold,9,5400.838292254375,0.02,12.0,64810.0
STH506431,TF119098,Bronze,2,5400.538551806411,0.02,12.0,64806.0
STH505366,TF115954,Silver,9,5400.405104415995,0.02,12.0,64805.0
STH506048,TF117998,Bronze,8,5400.446403776209,0.02,12.0,64805.0
STH504970,TF114744,Silver,6,5400.391193806769,0.02,12.0,64805.0
STH500225,TF100621,Silver,9,5400.405104415995,0.02,12.0,64805.0
STH506229,TF118490,Silver,7,5400.322300684733,0.02,12.0,64804.0
STH502937,TF108504,Gold,8,5400.057892556421,0.02,12.0,64801.0
STH500658,TF101850,Gold,8,5400.057892556421,0.02,12.0,64801.0
STH508152,TF123980,Gold,4,5400.035354147266,0.02,12.0,64800.0
STH503818,TF111161,Silver,4,5399.745235362253,0.02,12.0,64797.0
STH505963,TF117759,Bronze,6,5399.7647456335035,0.02,12.0,64797.0
STH507150,TF121140,Silver,7,5399.662246790676,0.02,12.0,64796.0
STH506507,TF119339,Bronze,9,5399.579517400493,0.045,12.0,64795.0
STH504516,TF113293,Silver,2,5399.482503415013,0.02,12.0,64794.0
STH504550,TF113389,Gold,4,5399.3753002532085,0.02,12.0,64793.0
STH503380,TF109845,Bronze,8,5399.296724284387,0.02,12.0,64792.0
STH508209,TF124129,Bronze,9,5399.177101854112,0.02,12.0,64790.0
STH501972,TF105782,Gold,5,5399.086104256527,0.02,12.0,64789.0
STH503595,TF110516,Silver,8,5398.933299774584,0.02,12.0,64787.0
STH508497,TF124990,Gold,9,5398.443742235265,0.02,12.0,64781.0
STH505881,TF117487,Bronze,5,5398.351710758135,0.02,12.0,64780.0
STH500701,TF102011,Gold,3,5398.370321402314,0.02,12.0,64780.0
STH507091,TF120969,Silver,4,5398.235888648207,0.02,12.0,64779.0
STH503926,TF111484,Silver,6,5398.2873413300695,0.02,12.0,64779.0
STH503258,TF109479,Gold,3,5398.000394792602,0.02,12.0,64776.0
STH505438,TF116193,Silver,4,5398.024609382829,0.02,12.0,64776.0
STH503282,TF109561,Silver,7,5397.92832092369,0.02,12.0,64775.0
STH501364,TF103988,Silver,5,5397.935578534152,0.02,12.0,64775.0
STH504439,TF113046,Gold,5,5397.940129470496,0.02,12.0,64775.0
STH502199,TF106407,Gold,4,5397.634886261861,0.02,12.0,64772.0
STH508446,TF124831,Gold,2,5397.130144539809,0.02,12.0,64766.0
STH506638,TF119702,Gold,5,5396.912427370131,0.02,12.0,64763.0
STH508140,TF123939,Bronze,9,5396.633498358004,0.02,12.0,64760.0
STH500778,TF102266,Silver,5,5396.472684850053,0.02,12.0,64758.0
STH500990,TF102892,Gold,3,5396.491048078556,0.02,12.0,64758.0
STH508111,TF123850,Silver,4,5396.422733713921,0.02,12.0,64757.0
STH507279,TF121498,Gold,9,5396.311479210084,0.02,12.0,64756.0
STH503335,TF109712,Silver,8,5396.220122712069,0.02,12.0,64755.0
STH504812,TF114216,Gold,2,5396.185738312585,0.02,12.0,64754.0
STH503638,TF110637,Gold,4,5395.5508217970855,0.02,12.0,64747.0
STH505931,TF117663,Bronze,9,5395.195494989258,0.02,12.0,64742.0
STH504103,TF112025,Gold,9,5395.024341406128,0.02,12.0,64740.0
STH505049,TF114974,Bronze,8,5394.818841877987,0.02,12.0,64738.0
STH501620,TF104756,Silver,7,5394.791243881041,0.02,12.0,64737.0
STH508300,TF124394,Bronze,9,5394.759068941738,0.02,12.0,64737.0
STH508100,TF123823,Gold,2,5394.313019670523,0.02,12.0,64732.0
STH507237,TF121389,Gold,3,5394.018787927748,0.02,12.0,64728.0
STH501652,TF104833,Gold,8,5393.746335126325,0.02,12.0,64725.0
STH503866,TF111292,Silver,7,5393.576787449124,0.02,12.0,64723.0
STH505674,TF116934,Silver,4,5392.933222688837,0.02,12.0,64715.0
STH505116,TF115184,Gold,4,5392.85512563834,0.02,12.0,64714.0
STH507588,TF122355,Gold,5,5392.560893895564,0.02,12.0,64711.0
STH506736,TF119966,Gold,3,5392.117233740798,0.02,12.0,64705.0
STH502519,TF107338,Gold,8,5391.588509279205,0.02,12.0,64699.0
STH501835,TF105377,Platinum,4,5339.388554926169,0.02,12.0,64073.0
STH503069,TF108927,Platinum,9,5338.874408763995,0.02,12.0,64066.0
STH500653,TF101837,Platinum,3,5338.759116522553,0.02,12.0,64065.0
STH506786,TF120116,Platinum,4,5336.257966007881,0.02,12.0,64035.0
STH504679,TF113755,Platinum,2,5335.073449545812,0.02,12.0,64021.0
STH504328,TF112690,Bronze,5,5334.241219523664,0.054000000000000006,12.0,64011.0
STH500955,TF102800,Silver,3,5332.62251198353,0.02,12.0,63991.0
STH500883,TF102579,Silver,3,5332.62251198353,0.038,12.0,63991.0
STH502742,TF107960,Platinum,2,5332.460876369891,0.02,12.0,63990.0
STH504676,TF113748,Platinum,4,5332.220588884156,0.02,12.0,63987.0
STH500155,TF100428,Bronze,8,5332.054378475388,0.021,12.0,63985.0
STH501135,TF103309,Silver,5,5331.1646179513455,0.051,12.0,63974.0
STH507627,TF122465,Silver,2,5329.810645779362,0.02,12.0,63958.0
STH502449,TF107155,Gold,4,5329.419777381694,0.02,12.0,63953.0
STH507124,TF121057,Platinum,2,5329.1830167593425,0.02,12.0,63950.0
STH508056,TF123691,Platinum,7,5328.715537402836,0.02,12.0,63945.0
STH504999,TF114836,Bronze,3,5328.766829007443,0.02,12.0,63945.0
STH502017,TF105916,Platinum,6,5328.538894139123,0.02,12.0,63942.0
STH505817,TF117302,Platinum,4,5328.459378841599,0.02,12.0,63942.0
STH504433,TF113033,Platinum,2,5327.631401673,0.02,12.0,63932.0
STH503183,TF109266,Platinum,6,5327.001484809415,0.02,12.0,63924.0
STH502612,TF107593,Platinum,9,5326.352053090847,0.02,12.0,63916.0
STH507366,TF121757,Platinum,6,5326.2188819514,0.02,12.0,63915.0
STH505629,TF116801,Bronze,5,5324.532489499178,0.048,12.0,63894.0
STH508017,TF123586,Bronze,4,5324.222075422562,0.02,12.0,63891.0
STH504843,TF114302,Platinum,3,5324.101118865474,0.02,12.0,63889.0
STH500937,TF102730,Platinum,7,5323.728934297214,0.02,12.0,63885.0
STH501303,TF103836,Platinum,7,5323.289183277805,0.02,12.0,63879.0
STH501188,TF103502,Platinum,5,5323.013151443003,0.02,12.0,63876.0
STH505852,TF117393,Silver,2,5322.603367882428,0.02,12.0,63871.0
STH501673,TF104908,Platinum,9,5322.491343139678,0.02,12.0,63870.0
STH507605,TF122395,Bronze,3,5322.384505009086,0.02,12.0,63869.0
STH504533,TF113330,Bronze,7,5322.035234374286,0.02,12.0,63864.0
STH504136,TF112110,Bronze,7,5322.035234374286,0.02,12.0,63864.0
STH500737,TF102135,Bronze,3,5321.983886351154,0.02,12.0,63864.0
STH503066,TF108920,Bronze,2,5321.980182551316,0.02,12.0,63864.0
STH505056,TF115000,Bronze,8,5321.870358846913,0.02,12.0,63862.0
STH507228,TF121368,Bronze,4,5321.726324561256,0.02,12.0,63861.0
STH505494,TF116370,Platinum,7,5321.185330801106,0.02,12.0,63854.0
STH501533,TF104493,Platinum,5,5320.922598853866,0.02,12.0,63851.0
STH505091,TF115097,Bronze,2,5320.815889929984,0.02,12.0,63850.0
STH503592,TF110499,Silver,3,5320.7056208899585,0.02,12.0,63848.0
STH504875,TF114440,Silver,5,5320.416526834152,0.02,12.0,63845.0
STH504142,TF112138,Silver,5,5320.225836222735,0.02,12.0,63843.0
STH507308,TF121581,Silver,2,5320.176586700933,0.02,12.0,63842.0
STH505888,TF117506,Gold,2,5320.129580296684,0.02,12.0,63842.0
STH506162,TF118270,Gold,3,5319.9647047693115,0.02,12.0,63840.0
STH506720,TF119919,Gold,3,5319.880827523221,0.02,12.0,63839.0
STH501543,TF104519,Bronze,6,5319.797045302878,0.02,12.0,63838.0
STH502848,TF108279,Bronze,7,5319.30094026676,0.02,12.0,63832.0
STH507148,TF121133,Bronze,8,5319.22435457576,0.02,12.0,63831.0
STH502858,TF108313,Silver,3,5318.907284778836,0.02,12.0,63827.0
STH501971,TF105775,Gold,8,5318.686501463857,0.02,12.0,63824.0
STH500655,TF101841,Bronze,3,5318.59241502301,0.02,12.0,63823.0
STH500771,TF102245,Bronze,4,5318.524969074707,0.02,12.0,63822.0
STH502401,TF106988,Bronze,5,5318.215230802836,0.02,12.0,63819.0
STH504697,TF113826,Bronze,2,5318.280395647886,0.02,12.0,63819.0
STH507014,TF120731,Silver,4,5318.178337762744,0.02,12.0,63818.0
STH505076,TF115061,Silver,5,5317.920775972845,0.02,12.0,63815.0
STH502997,TF108711,Bronze,2,5317.858468355003,0.02,12.0,63814.0
STH500023,TF100055,Platinum,7,5317.862829152774,0.02,12.0,63814.0
STH506523,TF119376,Bronze,2,5317.779523759521,0.02,12.0,63813.0
STH500615,TF101735,Platinum,9,5317.7033836175915,0.02,12.0,63812.0
STH505947,TF117703,Gold,2,5317.702799115189,0.02,12.0,63812.0
STH507261,TF121449,Platinum,9,5317.7033836175915,0.02,12.0,63812.0
STH507815,TF122968,Bronze,6,5317.555253466557,0.02,12.0,63811.0
STH504168,TF112208,Bronze,6,5317.43042478476,0.02,12.0,63809.0
STH507600,TF122380,Silver,6,5317.191828956754,0.02,12.0,63806.0
STH507656,TF122543,Gold,7,5316.909180456869,0.02,12.0,63803.0
STH504298,TF112599,Bronze,2,5316.746124336211,0.025,12.0,63801.0
STH507773,TF122853,Bronze,3,5316.710290408912,0.02,12.0,63801.0
STH503729,TF110890,Silver,7,5316.531851620473,0.02,12.0,63798.0
STH507880,TF123171,Silver,3,5316.540664260718,0.02,12.0,63798.0
STH508309,TF124415,Gold,3,5316.433497193092,0.02,12.0,63797.0
STH502421,TF107054,Bronze,7,5316.338128026431,0.02,12.0,63796.0
STH500452,TF101291,Bronze,7,5316.338128026431,0.023,12.0,63796.0
STH501339,TF103930,Silver,4,5315.936545926422,0.02,12.0,63791.0
STH505843,TF117375,Gold,9,5315.507145426669,0.02,12.0,63786.0
STH503517,TF110303,Bronze,4,5315.39438015642,0.02,12.0,63785.0
STH504450,TF113080,Bronze,4,5315.39438015642,0.02,12.0,63785.0
STH507157,TF121154,Bronze,4,5315.39438015642,0.02,12.0,63785.0
STH501771,TF105189,Bronze,2,5315.314864858896,0.02,12.0,63784.0
STH500123,TF100336,Bronze,2,5315.314864858896,0.02,12.0,63784.0
STH504368,TF112831,Silver,5,5315.20759891033,0.02,12.0,63782.0
STH506110,TF118151,Silver,5,5315.082770228533,0.02,12.0,63781.0
